Season,Season,Week,Match Date,Match Date,Home Team,Away Team,Home Goals,Away Goals,MatchOutcome,Home Performance,Away Performance,Home Formation,Away Formation,Home_AvgAge,Home_SumValue,Home_AvgValue,Home_AvgRating,Away_AvgAge,Away_SumValue,Away_AvgValue,Away_AvgRating,Age_Diff,Value_Diff,Rating_Diff,Home_Advantage,Home_GoalsScored_Last5,Home_GoalsScored_Last10,Home_Points_Last5,Home_Points_Last10,Home_AvgAge_Last5,Home_AvgAge_Last10,Home_AvgValue_Last5,Home_AvgValue_Last10,Home_AvgRating_Last5,Home_AvgRating_Last10,Away_GoalsScored_Last5,Away_GoalsScored_Last10,Away_Points_Last5,Away_Points_Last10,Away_AvgAge_Last5,Away_AvgAge_Last10,Away_AvgValue_Last5,Away_AvgValue_Last10,Away_AvgRating_Last5,Away_AvgRating_Last10
21/22,21/22,Round 18,21/12/21,2021-12-21,alta,trab,1,2,A,6.76,7.19,4-3-3,4-1-4-1,31.181818181818183,182150000.0,16559090.909090908,6.79,29.65909090909091,2970402678.571429,270036607.14285713,6.985454545454545,1.5227272727272734,-2788252678.571429,-0.1954545454545453,1,5.0,8.0,2.0,3.0,30.70769230769231,30.871328671328676,23485349.65034965,22585804.195804197,6.785636363636364,6.775181818181818,9.0,20.0,12.0,27.0,29.095454545454544,28.87840909090909,390184788.96103895,416011242.6948052,7.041818181818182,7.028872727272727
21/22,21/22,Round 18,22/12/21,2021-12-22,hata,kony,1,3,A,6.49,6.89,4-2-3-1,4-4-1-1,30.774545454545454,795584000.0,72325818.18181819,6.84818181818182,30.95,1978880000.0,197888000.0,7.0200000000000005,-0.1754545454545457,-1183296000.0,-0.1718181818181809,1,3.0,10.0,3.0,13.0,30.44654545454545,30.43374545454545,105296854.54545452,151855412.72727272,6.843090909090909,6.875218181818182,10.0,19.0,10.0,22.0,30.81,30.520000000000003,192846000.0,190033000.0,7.0174,7.023100000000001
21/22,21/22,Round 18,22/12/21,2021-12-22,siva,rize,1,1,D,6.87,6.73,4-3-3,4-2-3-1,34.10545454545454,167849000.0,15259000.0,6.880909090909091,29.230769230769237,1380673076.9230769,138067307.69230768,6.828999999999999,4.874685314685308,-1212824076.9230769,0.051909090909092,1,10.0,15.0,13.0,17.0,32.232727272727274,32.50741818181818,79654909.0909091,81869203.63636363,6.901636363636364,6.884518181818182,6.0,11.0,10.0,16.0,29.39692307692308,29.833986013986014,127637769.23076925,110966208.04195803,6.7906,6.772045454545453
21/22,21/22,Round 18,22/12/21,2021-12-22,kara,fene,1,1,D,6.72,7.18,4-3-3,4-2-3-1,,0.0,,,30.431818181818183,7150845535.714286,650076866.8831168,6.907272727272727,,-7150845535.714286,,1,4.0,4.0,4.0,4.0,,,,,,,10.0,17.0,6.0,10.0,28.85,29.011363636363637,876244139.6103895,870607897.7272727,6.923272727272727,6.917818181818182
21/22,21/22,Round 18,22/12/21,2021-12-22,gazi,alan,2,1,H,6.82,6.9,5-3-2,4-1-4-1,31.23776223776224,247452884.6153846,22495716.783216786,6.886363636363637,30.383838383838384,606622222.2222222,55147474.747474745,6.893636363636362,0.8539238539238561,-359169337.60683763,-0.007272727272725,1,9.0,13.0,10.0,14.0,30.768811188811192,31.04699300699301,18378129.37062937,17286583.916083917,6.866327272727274,6.876345454545455,8.0,20.0,3.0,13.0,30.50639730639731,30.434006734006733,61773215.48821548,70288779.46127947,6.877636363636364,6.9
21/22,21/22,Round 18,23/12/21,2021-12-23,yeni,kays,2,2,D,6.85,6.75,4-2-3-1,5-4-1,28.4375,581100781.25,64566753.472222224,6.844444444444445,31.50284090909091,685559375.0,62323579.54545455,6.816363636363636,-3.06534090909091,-104458593.75,0.0280808080808094,1,4.0,9.0,3.0,9.0,28.36875,28.426475694444445,47838862.847222224,53737707.24826388,6.833844444444445,6.834491666666668,6.0,14.0,5.0,10.0,31.17784090909091,30.87357954545455,71255625.0,73374573.86363636,6.81509090909091,6.815727272727273
21/22,21/22,Round 18,23/12/21,2021-12-23,beşi,gözt,2,1,H,6.96,6.75,4-3-3,3-4-3,28.81060606060606,2901210416.6666665,263746401.5151515,6.9409090909090905,28.67340067340067,1100226296.2962964,100020572.3905724,6.789999999999998,0.1372053872053875,1800984120.37037,0.1509090909090922,1,9.0,14.0,8.0,11.0,29.14924242424242,29.644318181818186,264676117.4242424,220425710.2272727,6.905636363636364,6.900636363636363,5.0,10.0,4.0,9.0,28.82289562289562,28.68114478114478,78169734.00673401,86247927.60942762,6.75909090909091,6.743636363636364
21/22,21/22,Round 17,17/12/21,2021-12-17,gire,alta,3,1,H,6.95,6.54,4-2-3-1,5-4-1,29.19580419580419,1398895192.3076923,127172290.20979024,6.810909090909092,29.566433566433567,203417307.69230768,18492482.517482515,6.77909090909091,-0.370629370629377,1195477884.6153848,0.0318181818181813,1,11.0,16.0,12.0,20.0,29.380419580419577,29.37342657342657,139101293.70629373,212401853.1468532,6.850545454545454,6.852545454545455,5.0,8.0,2.0,3.0,30.71188811188811,30.780419580419583,27483391.608391605,22590122.377622373,6.786,6.771909090909091
21/22,21/22,Round 17,18/12/21,2021-12-18,kası,siva,1,3,A,6.61,7.08,4-4-2,4-3-3,29.248148148148157,1106689814.8148148,110668981.48148148,6.822,31.469090909090905,1167999000.0,106181727.27272728,6.903636363636363,-2.2209427609427514,-61309185.1851852,-0.0816363636363632,1,4.0,9.0,2.0,5.0,30.08370370370371,30.39340067340068,89499537.03703704,82588688.55218855,6.8384,6.837163636363636,10.0,15.0,12.0,16.0,31.92363636363636,32.28847272727272,93848090.9090909,90816543.63636364,6.9,6.881627272727272
21/22,21/22,Round 17,18/12/21,2021-12-18,kony,anta,1,0,H,7.06,6.65,4-4-1-1,3-4-2-1,30.85,2108180000.0,210818000.0,7.021000000000001,30.495238095238097,1879766666.6666665,187976666.66666663,6.801,0.3547619047619044,228413333.3333335,0.2200000000000006,1,10.0,16.0,10.0,19.0,30.75,30.4,194432000.0,192022000.0,7.0234000000000005,7.023999999999999,6.0,13.0,6.0,13.0,30.21757575757576,29.965800865800865,173969712.1212121,177560651.5151515,6.817272727272727,6.8088454545454535
21/22,21/22,Round 17,18/12/21,2021-12-18,trab,hata,2,0,H,7.22,6.51,4-2-3-1,5-4-1,29.113636363636363,4559952678.571428,414541152.5974026,7.047272727272727,30.432727272727277,598992000.0,54453818.18181818,6.794545454545456,-1.3190909090909102,3960960678.571428,0.2527272727272711,1,10.0,20.0,12.0,27.0,28.78181818181818,29.014772727272724,408398376.62337655,411553969.96753246,7.051818181818182,7.031418181818182,5.0,11.0,6.0,16.0,30.341818181818176,30.308654545454544,128992454.54545456,163704803.63636366,6.853636363636364,6.877036363636364
21/22,21/22,Round 17,18/12/21,2021-12-18,alan,adan,1,3,A,6.57,7.01,4-2-3-1,4-2-3-1,29.656565656565657,806572222.2222223,73324747.47474748,6.897272727272727,30.04377104377104,3174546296.296296,288595117.8451178,6.959090909090909,-0.387205387205384,-2367974074.074074,-0.0618181818181815,1,9.0,20.0,6.0,14.0,30.36094276094276,30.42727272727273,67210488.21548823,74114318.18181817,6.878,6.905272727272728,7.0,12.0,10.0,17.0,29.848754208754208,30.229831649831645,259515023.56902355,237566057.23905724,6.934018181818182,6.924272727272728
21/22,21/22,Round 17,18/12/21,2021-12-18,gala,başa,1,1,D,6.75,6.78,4-1-4-1,4-1-4-1,29.09090909090909,5581250000.0,507386363.6363636,6.818181818181818,31.2,1971625000.0,197162500.0,6.902999999999999,-2.1090909090909093,3609625000.0,-0.0848181818181803,1,4.0,10.0,3.0,13.0,29.61504702194357,29.24075235109718,495465297.8056427,525034537.6175549,6.837090909090909,6.837454545454546,8.0,19.0,11.0,23.0,31.392727272727274,31.540530303030305,189384227.27272725,191143971.2752525,6.891709090909091,6.917343434343434
21/22,21/22,Round 17,19/12/21,2021-12-19,rize,yeni,1,0,H,6.88,6.87,4-2-3-1,5-4-1,28.396153846153844,1620222115.3846154,162022211.53846154,6.836999999999999,28.104166666666668,451400781.25,50155642.36111111,6.84888888888889,0.291987179487176,1168821334.1346154,-0.0118888888888912,1,5.0,12.0,9.0,15.0,29.57692307692308,29.90398601398601,121634769.2307692,107966208.04195802,6.775,6.765745454545455,2.0,7.0,2.0,8.0,28.4890625,28.389670138888885,46133851.996527776,53554556.20659722,6.829205555555556,6.8282694444444445
21/22,21/22,Round 17,19/12/21,2021-12-19,gözt,fati,0,1,A,6.72,7.06,3-4-1-2,4-3-3,28.619528619528616,1059177592.5925928,96288872.05387206,6.774545454545454,29.190909090909088,447993181.8181818,44799318.18181818,6.8260000000000005,-0.571380471380472,611184410.774411,-0.051454545454546,1,5.0,9.0,5.0,9.0,28.895622895622893,28.599326599326595,80180643.0976431,86248609.42760943,6.756363636363636,6.73809090909091,4.0,10.0,4.0,11.0,29.945123966942145,30.241652892561984,53116566.11570247,45251964.87603305,6.8561272727272735,6.8753636363636375
21/22,21/22,Round 17,19/12/21,2021-12-19,kays,gazi,0,0,D,6.93,6.92,4-1-4-1,3-4-2-1,30.914772727272727,868468750.0,78951704.54545455,6.806363636363637,30.9,234400000.0,23440000.0,6.81,0.014772727272728,634068750.0,-0.0036363636363629,1,5.0,13.0,5.0,9.0,31.02386363636364,30.86931818181818,76573068.18181817,75759431.81818183,6.808727272727273,6.8143636363636375,7.0,15.0,7.0,14.0,30.84125874125874,31.037902097902094,13972986.013986016,17291356.643356644,6.873454545454545,6.8729818181818185
21/22,21/22,Round 17,19/12/21,2021-12-19,fene,beşi,2,2,D,6.63,6.86,3-4-2-1,4-3-3,28.25,8540495535.714286,776408685.0649351,6.919090909090908,29.041666666666664,2961605208.333333,269236837.12121207,6.926363636363636,-0.7916666666666643,5578890327.380953,-0.0072727272727277,1,11.0,18.0,8.0,12.0,28.668181818181814,28.858181818181823,939509594.155844,911109211.038961,6.9336363636363645,6.92409090909091,7.0,14.0,5.0,11.0,29.421969696969693,29.453409090909087,244685208.3333333,222698437.5,6.899454545454544,6.888363636363636
21/22,21/22,Round 16,10/12/21,2021-12-10,alta,hata,1,2,A,6.54,6.94,4-2-3-1,3-4-3,31.93006993006993,202067307.69230768,18369755.24475524,6.784545454545454,30.523636363636363,199667000.0,18151545.454545453,6.825454545454545,1.4064335664335663,2400307.692307681,-0.040909090909091,1,4.0,9.0,2.0,6.0,31.097902097902097,30.97132867132867,27832797.2027972,22575349.65034965,6.783272727272727,6.769272727272726,5.0,12.0,6.0,16.0,30.305454545454545,30.290472727272725,156262454.54545456,177339803.63636366,6.874909090909092,6.887672727272728
21/22,21/22,Round 16,11/12/21,2021-12-11,fati,kony,1,4,A,6.44,7.08,4-2-3-1,4-4-1-1,29.645454545454545,634484090.9090909,63448409.090909086,6.85,30.85,2108180000.0,210818000.0,7.021000000000001,-1.2045454545454568,-1473695909.090909,-0.1710000000000011,1,4.0,9.0,1.0,9.0,30.21057851239669,30.374380165289256,52394475.20661156,43890169.42148761,6.882327272727274,6.873263636363637,11.0,16.0,10.0,17.0,30.65,30.35,182032000.0,191527000.0,7.022800000000001,7.0267
21/22,21/22,Round 16,11/12/21,2021-12-11,başa,kası,2,1,H,6.98,6.58,4-1-4-1,4-4-2,31.1,2121125000.0,212112500.0,6.894999999999999,29.974074074074075,774632407.4074074,77463240.74074075,6.878,1.1259259259259269,1346492592.5925927,0.0169999999999985,1,10.0,21.0,13.0,25.0,31.572727272727278,31.47053030303031,185385227.27272725,192841971.2752525,6.89430909090909,6.922643434343433,3.0,10.0,2.0,6.0,30.28888888888889,30.485993265993265,83650888.8888889,81264114.47811449,6.8376,6.8418636363636365
21/22,21/22,Round 16,11/12/21,2021-12-11,rize,gözt,3,1,H,7.11,6.57,4-2-3-1,3-4-3,29.496153846153845,1220047115.3846154,122004711.53846154,6.778999999999999,28.946127946127945,511576296.2962963,46506936.02693602,6.706363636363636,0.5500259000259007,708470819.0883191,0.0726363636363629,1,6.0,13.0,9.0,12.0,29.88384615384616,30.057447552447552,110839788.46153846,102570717.65734264,6.76,6.758645454545454,5.0,10.0,5.0,9.0,28.93198653198653,28.604713804713803,76725188.55218856,87620415.82491584,6.749272727272728,6.735818181818182
21/22,21/22,Round 16,11/12/21,2021-12-11,anta,trab,2,1,H,6.78,6.77,3-4-2-1,4-2-3-1,30.264069264069267,2158083333.333333,196189393.9393939,6.816363636363636,29.477272727272727,4449952678.571428,404541152.5974026,7.086363636363637,0.7867965367965404,-2291869345.2380958,-0.2700000000000013,1,7.0,14.0,9.0,16.0,29.84709956709957,29.92017316017316,152770878.78787878,181850257.5757576,6.815672727272727,6.814290909090909,10.0,19.0,12.0,25.0,28.581818181818186,29.17840909090909,419102467.5324675,391101469.96753246,7.053272727272727,7.030418181818182
21/22,21/22,Round 16,12/12/21,2021-12-12,adan,gire,1,0,H,6.96,6.78,4-2-3-1,4-2-3-1,29.9,2272550000.0,227255000.0,6.926,29.230769230769223,1617776923.0769234,147070629.3706294,6.865454545454545,0.6692307692307722,654773076.9230766,0.0605454545454549,1,5.0,13.0,10.0,17.0,29.76,30.325454545454544,257239000.0,226638136.3636364,6.938000000000001,6.917818181818182,8.0,14.0,10.0,18.0,29.416783216783216,29.42797202797202,216373111.88811192,212401398.60139865,6.856363636363636,6.858363636363636
21/22,21/22,Round 16,12/12/21,2021-12-12,yeni,alan,2,6,A,6.45,7.07,5-3-2,4-2-3-1,28.54861111111111,451600781.25,50177864.583333336,6.853333333333334,30.905723905723903,554012962.962963,50364814.81481481,6.909090909090909,-2.3571127946127923,-102412181.712963,-0.0557575757575747,1,3.0,7.0,2.0,8.0,28.593229166666664,28.423003472222224,48655327.690972224,54995667.317708336,6.82765,6.827825,8.0,20.0,6.0,15.0,30.565656565656564,30.493265993265997,68310656.56565657,76122129.62962964,6.88018181818182,6.910181818181819
21/22,21/22,Round 16,12/12/21,2021-12-12,beşi,kays,4,2,H,7.31,6.52,4-3-3,4-1-4-1,27.95075757575757,3311055208.333333,301005018.93939394,6.889090909090908,31.59375,805159375.0,73196306.81818181,6.830000000000001,-3.6429924242424256,2505895833.333333,0.0590909090909068,1,6.0,13.0,4.0,10.0,29.65833333333333,29.49299242424242,217780662.87878785,215681160.03787875,6.896363636363636,6.869227272727272,7.0,14.0,5.0,9.0,30.9875,30.88267045454545,74038522.72727272,77728210.22727272,6.8081818181818194,6.817636363636365
21/22,21/22,Round 16,13/12/21,2021-12-13,siva,gala,1,0,H,6.99,6.74,4-3-3,4-1-4-1,31.83272727272727,948649000.0,86240818.18181819,6.9018181818181805,30.454545454545453,5101350000.0,463759090.9090909,6.83909090909091,1.3781818181818153,-4152701000.0,0.0627272727272707,1,7.0,16.0,10.0,16.0,32.17818181818181,32.37029090909091,93838545.45454548,89727225.45454545,6.897636363636363,6.880445454545455,4.0,12.0,3.0,15.0,29.59373040752352,29.337617554858934,499694231.9749216,509541199.0595611,6.840727272727273,6.8353636363636365
21/22,21/22,Round 16,13/12/21,2021-12-13,gazi,fene,3,2,H,6.71,6.97,4-2-3-1,3-4-3,30.783216783216787,247602884.6153846,22509353.146853145,6.867272727272728,28.431818181818183,10840795535.714285,985526866.8831168,6.930909090909091,2.3513986013986035,-10593192651.0989,-0.0636363636363626,1,9.0,15.0,9.0,13.0,30.89062937062937,31.08076923076923,13780493.006993009,17195110.139860142,6.891818181818183,6.870618181818182,11.0,18.0,8.0,14.0,28.618181818181817,28.963181818181816,971507857.1428572,938573342.5324676,6.928,6.925981818181819
21/22,21/22,Round 15,03/12/21,2021-12-03,kası,beşi,1,1,D,6.87,6.91,4-4-2,4-3-3,30.448148148148157,1046039814.8148148,104603981.48148148,6.875,28.719696969696965,2901310416.6666665,263755492.4242424,6.909090909090909,1.7284511784511878,-1855270601.851852,-0.0340909090909091,1,4.0,9.0,5.0,6.0,30.58370370370371,30.518585858585865,83092037.03703704,78940790.40404041,6.8268,6.832763636363637,2.0,12.0,1.0,8.0,30.02196969696969,29.57897727272727,194167026.5151515,211948025.5681818,6.894181818181818,6.874499999999999
21/22,21/22,Round 15,04/12/21,2021-12-04,alan,siva,0,1,A,6.62,6.99,4-1-4-1,4-3-3,30.63299663299663,652837962.962963,59348905.72390573,6.820909090909091,31.92363636363636,1048099000.0,95281727.27272728,6.909999999999999,-1.2906397306397324,-395261037.037037,-0.089090909090908,1,4.0,16.0,4.0,15.0,30.479461279461283,30.43434343434344,71072643.0976431,80425934.34343435,6.881454545454545,6.913909090909091,7.0,16.0,8.0,16.0,32.65483636363636,32.41574545454545,81939861.81818183,90631998.1818182,6.894672727272727,6.879445454545454
21/22,21/22,Round 15,04/12/21,2021-12-04,trab,adan,2,0,H,7.23,6.66,4-2-3-1,4-2-3-1,28.38636363636364,4959702678.571428,450882061.6883117,7.048181818181818,30.5,2272450000.0,227245000.0,6.937,-2.1136363636363638,2687252678.5714283,0.1111818181818176,1,11.0,20.0,15.0,26.0,28.4,29.16931818181818,427273376.62337655,393920106.3311688,7.029454545454546,7.026236363636363,5.0,15.0,7.0,15.0,29.78,30.485454545454548,262200727.27272725,212639886.3636364,6.93389090909091,6.908718181818182
21/22,21/22,Round 15,04/12/21,2021-12-04,gala,alta,2,2,D,6.95,6.69,4-4-2,4-2-3-1,29.545454545454547,5702100000.0,518372727.27272725,6.867272727272728,30.566433566433567,351942307.6923077,31994755.24475525,6.78090909090909,-1.02097902097902,5350157692.307693,0.0863636363636377,1,6.0,15.0,6.0,18.0,29.13918495297806,29.317868338558,543884231.9749216,494658620.6896551,6.840909090909091,6.834818181818181,4.0,10.0,3.0,9.0,30.825174825174827,30.85104895104895,27850069.93006993,24206328.67132867,6.7772727272727264,6.7660909090909085
21/22,21/22,Round 15,05/12/21,2021-12-05,kays,anta,2,0,H,6.79,6.76,4-1-4-1,3-4-2-1,30.914772727272727,868468750.0,78951704.54545455,6.830909090909091,29.442857142857143,819125000.0,81912500.0,6.805,1.4719155844155836,49343750.0,0.0259090909090913,1,7.0,15.0,8.0,12.0,30.851704545454545,30.828125,75189602.27272728,80272528.4090909,6.808363636363637,6.818545454545455,7.0,12.0,9.0,14.0,29.6834632034632,29.918051948051957,156770878.7878788,174921818.1818182,6.810763636363637,6.813054545454546
21/22,21/22,Round 15,05/12/21,2021-12-05,gire,fati,3,1,H,7.01,6.51,4-2-3-1,4-2-3-1,29.230769230769223,1617776923.0769234,147070629.3706294,6.865454545454545,30.418181818181814,590938636.3636363,59093863.636363626,6.910000000000001,-1.1874125874125916,1026838286.7132872,-0.0445454545454557,1,9.0,15.0,10.0,18.0,29.446153846153845,29.469930069930065,289665262.2377623,208869064.68531471,6.851272727272726,6.853636363636364,4.0,12.0,2.0,12.0,30.445123966942152,30.292662993572087,47347566.11570248,42267096.18916436,6.895527272727273,6.863263636363636
21/22,21/22,Round 15,05/12/21,2021-12-05,hata,başa,0,3,A,6.58,7.13,4-2-3-1,4-1-4-1,30.25090909090909,2098242000.0,190749272.72727272,6.8463636363636375,31.3,1971825000.0,197182500.0,6.876,-1.0490909090909106,126417000.0,-0.0296363636363619,1,4.0,12.0,6.0,16.0,30.25090909090909,30.29956363636364,190792909.0909091,194602758.1818182,6.890000000000002,6.894400000000002,10.0,19.0,13.0,22.0,31.82106060606061,31.547567340067346,175517748.1060606,178131299.97895622,6.899909090909089,6.918254545454545
21/22,21/22,Round 15,05/12/21,2021-12-05,fene,rize,4,0,H,7.19,6.54,3-4-2-1,4-2-3-1,27.795454545454547,11540395535.714285,1049126866.8831168,6.908181818181819,29.930769230769236,1080473076.9230769,108047307.69230768,6.754,-2.135314685314686,10459922458.791208,0.1541818181818195,1,10.0,18.0,8.0,17.0,28.840909090909093,29.045000000000005,960597029.2207792,942480615.2597402,6.920545454545456,6.9298909090909095,4.0,10.0,6.0,9.0,30.090769230769236,30.22236208236209,106053307.69230768,95713836.24708624,6.757799999999999,6.749967676767676
21/22,21/22,Round 15,06/12/21,2021-12-06,gözt,gazi,2,1,H,6.76,6.87,3-4-2-1,3-5-2,28.98316498316498,869177592.5925927,79016144.7811448,6.75909090909091,30.261538461538464,117377884.6153846,11737788.46153846,6.8690000000000015,-1.278373478373485,751799707.9772081,-0.1099090909090918,1,6.0,9.0,6.0,9.0,28.812121212121205,28.577441077441076,84145212.12121212,93970415.82491584,6.748545454545455,6.740363636363637,6.0,13.0,6.0,13.0,31.08629370629371,31.12622377622377,9627680.069930073,17188519.230769232,6.8947636363636375,6.864436363636363
21/22,21/22,Round 15,06/12/21,2021-12-06,kony,yeni,0,0,D,6.99,7.18,4-2-3-1,5-4-1,30.65,2058180000.0,205818000.0,7.05,28.65972222222222,351800781.25,39088975.69444445,6.825555555555556,1.9902777777777767,1706379218.75,0.224444444444444,1,9.0,14.0,10.0,15.0,30.59,30.3,172032000.0,191032000.0,7.0194,7.0294,1.0,5.0,2.0,8.0,28.50434027777778,28.40751736111111,51539772.13541666,55790888.671875,6.822983333333333,6.824791666666667
21/22,21/22,Round 14,26/11/21,2021-11-26,adan,kası,0,0,D,7.15,6.85,4-2-3-1,4-2-3-1,29.4,2772400000.0,277240000.0,6.924000000000001,30.04814814814815,1045839814.8148148,104583981.48148148,6.827000000000001,-0.6481481481481524,1726560185.1851852,0.0970000000000004,1,6.0,18.0,8.0,18.0,29.880000000000003,30.605454545454545,252614909.0909091,198640136.3636364,6.9254000000000016,6.904018181818183,4.0,8.0,4.0,5.0,30.648282828282827,30.451178451178453,73014691.91919193,76618466.32996634,6.820527272727273,6.8197636363636365
21/22,21/22,Round 14,26/11/21,2021-11-26,başa,alta,0,0,D,7.04,6.84,4-1-4-1,4-4-2,31.272727272727277,1972525000.0,179320454.54545453,6.886363636363635,30.293706293706293,352117307.6923077,32010664.335664336,6.793636363636363,0.97902097902098,1620407692.3076923,0.0927272727272718,1,9.0,18.0,13.0,22.0,31.897727272727277,31.631734006734007,174752789.77272725,176495060.3956229,6.92230909090909,6.924354545454546,3.0,10.0,2.0,11.0,30.91188811188811,30.87622377622377,24764755.24475525,24476853.146853145,6.769454545454545,6.767454545454545
21/22,21/22,Round 14,27/11/21,2021-11-27,anta,alan,3,0,H,7.13,6.49,3-4-2-1,4-2-3-1,30.442857142857143,2018850000.0,201885000.0,6.832000000000001,30.95286195286195,777481481.4814816,70680134.68013468,6.867272727272728,-0.5100048100048085,1241368518.5185184,-0.0352727272727273,1,8.0,14.0,9.0,14.0,29.85298701298701,29.95948051948052,186533045.45454544,191629204.54545456,6.810763636363637,6.817281818181819,6.0,17.0,7.0,18.0,30.488888888888887,30.402693602693603,74259797.97979799,83831329.96632998,6.906545454545456,6.926454545454545
21/22,21/22,Round 14,27/11/21,2021-11-27,rize,kays,1,0,H,7.1,6.67,4-2-3-1,4-1-4-1,29.930769230769236,1080473076.9230769,108047307.69230768,6.754,30.963068181818183,691403125.0,62854829.54545455,6.791818181818183,-1.0322989510489506,389069951.92307687,-0.0378181818181833,1,6.0,11.0,9.0,9.0,30.171048951048952,30.25026418026418,104285646.85314684,95193178.9044289,6.7580909090909085,6.748931313131313,5.0,16.0,5.0,12.0,30.61534090909091,30.841477272727275,76274602.27272728,82241306.81818183,6.811818181818182,6.819363636363636
21/22,21/22,Round 14,27/11/21,2021-11-27,beşi,gire,0,4,A,6.34,7.12,4-2-3-1,4-2-3-1,31.223484848484848,2482005208.333333,225636837.1212121,6.862727272727272,29.230769230769223,1617776923.0769234,147070629.3706294,6.865454545454545,1.9927156177156211,864228285.2564096,-0.0027272727272729,1,3.0,14.0,3.0,10.0,30.395454545454545,29.760757575757577,178912386.36363634,203984382.5757576,6.894363636363636,6.856590909090909,7.0,12.0,8.0,16.0,29.54825174825175,29.530069930069924,285684685.31468534,205335139.8601399,6.844545454545454,6.852272727272727
21/22,21/22,Round 14,28/11/21,2021-11-28,gazi,kony,3,2,H,6.94,6.81,3-5-2,4-2-3-1,30.661538461538463,117077884.6153846,11707788.46153846,6.899000000000001,30.75,1388880000.0,138888000.0,6.975,-0.0884615384615372,-1271802115.3846154,-0.0759999999999987,1,6.0,13.0,7.0,14.0,31.245174825174825,31.182377622377626,13591538.461538464,17313798.07692308,6.896963636363637,6.855236363636363,11.0,16.0,12.0,15.0,30.43,30.3,171442000.0,191032000.0,7.017999999999999,7.0294
21/22,21/22,Round 14,28/11/21,2021-11-28,fati,trab,0,2,A,6.6,6.98,4-1-4-1,4-2-3-1,29.545454545454543,634559090.9090909,63455909.090909086,6.801,28.84090909090909,4520152678.571428,410922970.7792208,7.041818181818183,0.7045454545454533,-3885593587.662337,-0.2408181818181827,1,4.0,15.0,5.0,15.0,30.505123966942147,30.34061753902663,43163566.11570248,40120692.78007346,6.891327272727272,6.862888636363637,10.0,19.0,15.0,26.0,28.447727272727278,29.23295454545455,433275017.8571428,394013288.1493506,7.021018181818181,7.029236363636363
21/22,21/22,Round 14,28/11/21,2021-11-28,siva,hata,4,0,H,7.36,6.22,4-3-3,4-2-3-1,31.83272727272727,1048424000.0,95311272.72727272,6.911818181818182,30.25090909090909,2098842000.0,190803818.1818182,6.900909090909092,1.5818181818181785,-1050418000.0,0.0109090909090898,1,7.0,16.0,6.0,14.0,32.76392727272727,32.51574545454545,84096225.45454547,90626543.63636364,6.881036363636364,6.880263636363637,5.0,14.0,7.0,19.0,30.335927272727268,30.326836363636364,194608894.54545456,190976849.0909091,6.904127272727274,6.901945454545455
21/22,21/22,Round 14,28/11/21,2021-11-28,yeni,gala,0,0,D,7.01,7.01,5-4-1,4-1-4-1,28.09375,352050781.25,35205078.125,6.797,29.8025078369906,5333791379.310345,484890125.3918495,6.792727272727273,-1.7087578369905962,-4981740598.060345,0.0042727272727267,1,3.0,8.0,4.0,7.0,28.393229166666668,28.22092013888889,56641994.35763888,57694248.91493056,6.823872222222224,6.823736111111112,5.0,15.0,5.0,20.0,29.10282131661442,29.299686520376177,545680595.6112853,489478166.1442006,6.835454545454544,6.834090909090909
21/22,21/22,Round 14,29/11/21,2021-11-29,gözt,fene,1,1,D,6.76,6.78,3-4-1-2,4-2-3-1,28.89225589225589,759177592.5925927,69016144.7811448,6.765454545454546,29.34090909090909,10120895535.714285,920081412.3376622,6.950909090909092,-0.4486531986532007,-9361717943.121693,-0.1854545454545464,1,4.0,8.0,3.0,6.0,28.68484848484848,28.555555555555557,89596575.75757578,98334949.49494947,6.738727272727273,6.739818181818182,7.0,14.0,5.0,14.0,29.22727272727273,29.145454545454545,839704383.116883,942672928.5714284,6.9123636363636365,6.924172727272728
21/22,21/22,Round 13,20/11/21,2021-11-20,hata,anta,3,1,H,7.01,6.52,4-2-3-1,3-4-2-1,30.25090909090909,2098842000.0,190803818.1818182,6.900909090909092,30.442857142857143,2018850000.0,201885000.0,6.831999999999999,-0.1919480519480529,79992000.0,0.0689090909090932,1,7.0,16.0,10.0,22.0,30.420945454545453,30.35410909090909,198413970.9090909,187345485.45454544,6.907345454545455,6.904036363636365,7.0,11.0,7.0,11.0,29.82251082251083,29.905670995671,192300712.1212121,195074946.96969697,6.805363636363637,6.8159909090909085
21/22,21/22,Round 13,20/11/21,2021-11-20,başa,siva,2,1,H,6.94,6.64,4-1-4-1,4-3-3,32.09090909090909,1772575000.0,161143181.8181818,6.8981818181818175,32.559999999999995,948474000.0,86224909.0909091,6.872727272727272,-0.4690909090909017,824101000.0,0.0254545454545453,1,12.0,19.0,15.0,21.0,32.03984848484849,31.664461279461285,177556240.53030303,177781264.94107744,6.934836363636363,6.928518181818181,5.0,13.0,4.0,12.0,32.78210909090909,32.62483636363636,84083498.18181817,90618134.54545456,6.867400000000001,6.8809
