Match_Number,Home Team,Away Team,Home Goals,Away Goals,Home Performance,Away Performance,Home Formation,Away Formation,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11,Home_Defenders,Home_Midfielders,Home_Forwards,Away_Defenders,Away_Midfielders,Away_Forwards,Home_Players_Total_Score,Away_Players_Total_Score,Player_Score_Diff,Performance_Diff,Match_Result,Goal_Difference
100,8,12,0.3242886129951843,-0.18251299679431718,0.2858680695045496,-0.7875251674081822,4-1-3-2,4-1-4-1,0.02042112570637107,0.7237369424988447,1.1623649227673833,1.106806116655792,1.1520361903783,0.7590037942746015,0.9663000376919696,1.516080381037213,0.4680372829606274,1.556893446613572,0.5226073247206061,-1.5259319527066395,-1.352280965687821,0.2958935575134696,-1.4423121931373575,0.3732333891175972,0.4245983055279814,0.28046835141381943,0.6122863353316815,0.07776118086286357,-0.1880258237388967,0.16384844395900292,-0.07523769751152323,-1.0993294138558745,1.2234762670806598,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,2.0665517475273187,-0.5900243042702467,1.8298266022292171,0.604595682438913,1,0.35410865764951177
101,7,19,0.3242886129951843,1.5254481337006507,-0.7859220216228295,-0.05765971090488529,4-2-3-1,4-2-3-1,0.5609052314881555,1.181956337907041,0.40146466901771477,0.8933503978727872,0.7998110867455133,1.3320077091950298,0.2951344677080678,1.3499498648829198,1.7376890179672744,0.6695543349242041,0.5559277345443829,1.1636178900765282,0.5375436040255231,0.41421010159156585,0.40127413120041355,0.7092707185701155,0.5748085209262298,0.32257523882138567,0.3998931301096509,0.36432461407820843,0.6231931951393116,0.6150069621334537,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,1.9785047400633622,1.2229461850175776,0.47536662660138296,-0.38340372963114483,-1,-0.7642845194268628
102,18,10,0.3242886129951843,-0.18251299679431718,0.4256667770429043,-0.3152592837884003,4-2-3-1,4-2-3-1,0.34302863890322327,0.6666051260665067,0.4047086423159913,0.28878025441280325,-1.5259486829855915,-1.862821340495573,-0.16255363222199606,0.3399030477446063,0.477706768264389,0.29477866384997586,0.2341093979250627,-1.4961075293725148,-1.461592387961321,0.3278988635771701,-0.005477656790429578,0.5608776602782947,0.21584419237104377,0.22900437791568024,0.2399934196637819,-2.0132229541170528,0.4986137681039356,0.23204682461328252,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.06126736128076298,-0.5372524924711509,0.34183469854516274,0.40699580002490143,1,0.35410865764951177
103,11,15,0.3242886129951843,2.379428698948135,-1.1587185750584352,1.831403823574239,4-2-3-1,4-2-3-1,0.5688930410523455,0.5066360400559612,-1.2819513710007058,0.3642298470746018,-1.8980191161481612,0.36307902749189985,0.40621419175857276,0.11447918851929152,0.2708970867717533,0.3363698438659129,0.0949953986487144,0.5787892178255281,0.6595720492288129,0.39607258276287016,0.39092868176444406,0.5347796013122015,0.43680288958012264,0.24771855009682117,0.20873924540982133,0.2896368369707326,-0.01433500439204964,0.1848325610833983,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.12037347406400066,0.8282971652830662,-0.6734441218345908,-1.6678029653222177,-1,-1.3234811079650501
104,3,5,1.0972784515182965,0.6714675684531668,-0.6927228832639251,-0.4440590702301597,4-2-3-1,4-2-3-1,0.6847162797330704,0.6638058006902744,0.3684149082172632,-1.4830668314095463,0.20001213130672227,-1.8332060992076569,0.34342999990393874,0.43479499125778154,0.15908604069657992,0.36199942010116565,0.44485970179844136,0.45112442815825265,0.24395329549778924,0.42932470061547795,-1.3351799384377194,0.7745158659853362,-1.8482399875414217,0.5920945804297534,1.1183441342942186,0.8394088595748943,0.47386453555429087,-0.11478864734899881,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.028219945321537886,0.17870839187945733,-0.1468310707606721,-0.11170389131187836,1,0.35410865764951177
105,15,6,-0.44870122552792796,-0.18251299679431718,-0.31992632982831526,-0.4011258080829079,4-2-3-1,4-1-4-1,0.5169722788851246,0.6666051260665067,-0.11477922460453117,0.18728436909156826,0.7620098185322186,0.039425497551891744,0.43036195785650994,0.035402568924982836,0.31240028596941055,0.3722512505952686,0.3060246608660102,0.5867808119789402,0.6202947251382351,0.4928060165159121,0.32569437656425554,0.5355267970198835,0.3912906921694522,-2.1202039172046048,0.3574144890652431,0.6083046859626289,0.22527573352552838,-2.415801196647529,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.7142152416098319,0.08726404447162228,0.42450044815397914,0.061196005800382314,0,-0.20508793088867555
106,4,2,1.0972784515182965,1.5254481337006507,-0.7393224524433752,-0.4011258080829079,4-2-3-1,4-2-3-1,-1.8396240194888516,0.6949073429403515,0.6510286561436737,0.5055670880509329,-0.07473894688596901,0.4785155953605908,0.17922519043797572,0.18642111130764136,0.2605212869723401,-2.443310942718604,0.4504131034357365,0.6147513915158752,0.6556443168197544,0.4625768184680847,0.355049813904341,0.4695344538969808,0.5278272844014613,0.4114675566818075,-0.45117348046031747,0.14672822715949407,0.3608692438181379,0.03210017252175209,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.09096520040239028,0.7842778153253084,-0.6219700677146495,-0.16110386191538015,0,-0.20508793088867555
107,19,0,-0.44870122552792796,-0.18251299679431718,0.8450628996579643,0.5863392213039079,4-1-4-1,4-2-3-1,-1.8446398523576244,0.5599590687261421,0.4306604287022053,0.42054974924296185,0.12064324307998879,0.3722538848374414,-2.193437212544743,-0.11224761156642417,0.5043525822585758,0.4491399793010277,-2.9468761323069312,0.6746883476664516,0.5613787390023665,-0.9596988530067592,-1.4250288131093758,-0.11889554698906657,0.387153219677574,-2.188556705138077,-2.467077786970053,0.3941997249211989,0.28195389499893664,0.3841816737651306,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.6753829689388328,-0.9379684702966026,0.2093641260037821,0.1105959764038841,0,-0.20508793088867555
108,14,1,-0.44870122552792796,-1.0364935620418012,0.8916624688374145,-0.22939275949389656,4-2-3-1,5-4-1,0.6927040892972604,-1.2762379731337659,0.4172309556029288,-1.2682142443868,-1.7599848091927548,0.6026315711631899,-2.058209722396302,-0.02985828884405398,0.30153451246758983,-0.13915212357852508,0.3889459619209922,-1.7949068138705386,0.5020153716606783,0.40383980681792303,0.2895074544369043,0.06602276385697275,0.5748085209262298,-2.298671135504644,0.35210465893469517,-2.0578237269975257,0.24908431032703943,0.23729285389437882,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,3.161102713800251,-1.2204866656004296,-0.37786012390930124,-0.9403055723879904,-0.5877684189530494,-0.22124632760485635,0.604595682438913,1,0.35410865764951177
109,9,16,0.3242886129951843,-1.0364935620418012,0.8916624688374145,-0.27232602164114844,5-3-2,4-2-3-1,0.6327955175658487,-1.3080790408989509,-1.1209925973990778,0.37048761398219515,0.5898040411161054,0.41812817156515564,0.22556828016322739,-2.347298398015434,-2.35064564270331,0.3158661828777116,0.4615199067103337,0.39617647940505507,-1.6073322380410948,0.34640433052705394,0.7248642358585309,0.43038736544784867,-1.7316252190551122,0.2432750195186879,0.34679482880414253,0.3737158393451969,0.14036763027189567,-0.05349746438699866,3.4891482220968397,-2.619934697984985,1.2234762670806598,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.7896504023968509,-0.07197947028746408,-0.48682983266394936,0.6292956677406639,1,0.913305246187699
110,18,11,0.3242886129951843,-0.18251299679431718,0.19266893114564923,-0.7445919052609304,4-3-3,4-4-2,0.34302863890322327,-1.3646925357808979,-1.4950692863533939,0.36110096362080296,0.4297202770375231,-2.2735421196294245,-2.019271632209146,-3.028992021413143,0.2132392695864862,0.22872562367784768,0.8146897005996703,0.5628060295187088,0.5181736825027303,-1.1393786206368481,0.3648349596843698,-1.9810786871084356,0.251607442428417,0.2991825235949595,0.3945832999790992,0.24482417070624907,0.33070236644756246,0.22155476605108532,-0.07523769751152323,-2.619934697984985,2.867793661490482,-0.042260731467918033,-1.2204866656004296,1.368590936598323,-1.5761088786835316,-0.0817170596951155,-1.015924302063178,0.5304957265336603,1,0.35410865764951177
111,2,3,-1.22169106405104,2.379428698948135,-1.4849155593145948,2.4324694936357765,4-2-3-1,4-2-3-1,0.5648991362702522,0.6399436117314156,0.4371483752987549,0.35484319671320796,0.5058012228643421,0.519051602366124,0.4351915110760962,-0.46288978118626417,0.1323739118218972,0.3495405975683662,0.011061823991096903,0.6786841447431551,0.6802516981645533,0.3985270437666724,-1.5608857822189484,0.15285850148074076,-1.5937101232183757,0.32257523882138567,0.4529914314151611,0.17236569853233333,0.10021810310394656,0.44188799585721117,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.7911579196135222,-0.05275072795771457,0.5769137866462852,-2.1865026566589973,-1,-2.4418742850414246
112,20,14,0.3242886129951843,-0.18251299679431718,0.37906720786345,-0.05765971090488529,4-2-3-1,4-2-3-1,1.1694203743871392,0.5254193766905537,0.3852448025263321,0.39918505062180515,0.5058012228643436,0.38142874218298295,0.5431564492189744,0.38207724486157235,0.3590913850667758,0.5977915214654964,0.6281219558292505,0.5108606675215438,0.6831384436831596,-0.05174087750066473,0.1803775408481411,-1.8968991815559726,0.44507783456387906,-0.02622078957924738,0.2883866973680834,0.3195119478137222,0.3848673347238131,0.31073726382975475,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,1.2140937825572198,0.21624769542019118,0.6731223459979228,0.2340959029126408,1,0.35410865764951177
113,10,8,0.3242886129951843,-0.18251299679431718,-0.2267271914694149,0.11407333768412599,4-1-4-1,4-2-3-1,-1.4944901086875877,-1.4131762067573634,0.29262198434342196,0.008998036184642776,0.594004182028695,0.17313989307758612,0.2656070469279364,0.3926207941408127,-2.5966302691355003,0.4798954707833301,0.22272363630655326,0.014074250578991952,0.7420544298190275,1.1527985125433735,0.8471131772480588,0.4434363949308922,0.2754414623968392,1.394468864108058,1.010367113763516,0.5435752791361522,0.5690282268630629,1.4706785321862839,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.6319776040370402,1.6859511086697956,-1.6345100575469025,-0.18580384721713325,1,0.35410865764951177
114,6,18,1.0972784515182965,-1.0364935620418012,0.09946979278674471,-0.9163249538499417,4-2-2-2,4-1-4-1,0.5928564697449104,0.6056645218720141,0.4695881082815225,0.3266832456290274,0.5695248447539728,0.3676664561646702,0.3724073192214622,-2.4442471516465094,0.1387924624680734,0.6900579959124081,-2.5802655863356923,-1.8518703852161433,0.6163669927291767,0.45653097885852284,0.42354583436453946,0.07066388118414696,0.3954281646613311,-2.1349693649895305,-0.09800012147487158,0.5037417980121626,-0.40204850300675793,-2.762120405041856,-0.07523769751152323,-1.0993294138558745,1.2234762670806598,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.07347126433588672,-0.7544072341502486,0.5887188956551254,0.5798956971371622,1,1.4725018347258862
115,1,9,-1.22169106405104,1.5254481337006507,-0.9257207291611801,1.2732714156599532,4-2-3-1,5-3-2,-1.7877032573216312,0.4136853559317153,0.3330348511347732,0.3315938539240164,0.7256998403027117,-1.7950986540858709,0.49314614971114223,-2.6453437208842154,0.3227760857688274,0.35174758960706365,0.0808215896668271,0.6267387827459895,0.5440799458060906,-0.9893880320175236,0.3713583902043863,0.556527983783945,0.43680288958012264,-2.0270706429424488,-2.349185124719261,-2.236396796158071,0.5906942141735614,0.20057064892669366,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,3.161102713800251,-2.804611481568111,1.368590936598323,-0.5366691171979611,-0.7322461719507753,0.15702675270907304,-1.223203229890693,-1,-1.8826776965032372
116,13,13,1.0972784515182965,2.379428698948135,-0.13352805311051036,-0.4869923323774116,4-1-4-1,4-2-3-1,-1.5188557749185967,-1.3071750936318827,0.25827626398737646,-1.3693220954776508,0.6408931934833169,0.40459632115891564,0.18337946427183272,0.592948230446399,0.06051594260214334,-0.16990761506082838,0.15052941502168665,0.6866757388965673,-1.3203777097409466,0.44401662794781555,-1.3369119678878354,-1.8769192603876317,0.6032093440338048,-2.003970159721542,-0.015016052895947882,0.4253944945180385,0.395188764729798,0.3890689966616899,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.6091709039818365,-0.7743143164025151,0.13764616008046104,0.2093959176108899,-1,-0.7642845194268628
117,16,17,-0.44870122552792796,-1.0364935620418012,0.5654654845812549,-0.615792118819171,4-2-3-1,4-2-3-1,0.5848686601807204,0.643752399493572,0.4339044020004801,0.31103882836003743,0.5688033365531622,0.41812817156515564,0.26615714839054433,0.19229335783522641,0.2812728865711683,-0.005534876093839747,0.17274302157087815,0.33683461380408086,0.6831384436831596,0.43234762042026104,0.28618227370855365,-1.63455085937979,-1.620420564929743,-0.16758732808233753,0.35741448906524403,0.4781679736012815,0.30300292610425467,0.02455443105645408,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.8461669479381817,-0.0766969820236403,0.6315051739533106,0.6539956530424148,1,0.35410865764951177
118,17,11,-0.44870122552792796,-1.0364935620418012,-0.13352805311051036,-0.14352623519938904,4-2-3-1,3-4-2-1,0.4023424019028059,0.3363786402820871,0.3124806787628331,0.7095971018180056,0.4679999546510504,0.30367289035794964,-2.1490776421387374,0.329359498465365,0.2501454871729242,0.448556121261496,-0.07955110084913868,0.5628060295187088,-1.4258043164136658,0.4353705402250446,0.3876669665044358,0.3825409240100188,0.33336607728314716,0.3038610666402464,-2.771769157184027,0.12153692504328847,0.30361988230943615,0.20057064892669366,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-3.245624176736087,1.9477629663349332,-0.37786012390930124,0.38141839604127004,-0.10967644674699838,0.3382814632304561,0.011796035196878326,1,0.35410865764951177
119,0,7,-1.22169106405104,-1.0364935620418012,0.4256667770429043,0.4146061727148967,4-2-3-1,4-2-3-1,0.6807223749509779,0.5392752346258316,-1.0891323727889841,0.5325586565268049,-0.06239940633811159,0.08920401122873717,-2.248754200897416,0.21766087602419712,0.39021878446501895,-2.3185285854907214,0.38377228378817196,0.5548144353652967,1.2145835603959865,0.4293247006154785,0.9164184879325193,0.7740118085013553,0.663529611234953,0.2757898083685334,1.3747525563263718,1.687459790385652,0.69902415072606,0.5468085814791732,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.517158007308002,1.7831966808777548,-1.6256820844212563,-0.012903950104872573,0,-0.20508793088867555
120,5,4,-0.44870122552792796,-1.0364935620418012,0.5654654845812549,-0.4869923323774116,4-3-3,4-2-3-1,0.560905231488157,0.7389720935474677,-1.2828151236164134,0.3611009636208035,-1.7340494857837423,0.6456992092051066,0.4448506175152721,0.8745350916786623,0.6035238744358342,0.40300674207757187,0.21161683303195705,-1.8468521758677032,0.7123245105908791,0.5719212143583623,0.6092404334158134,0.6921151508164173,0.3416410222669043,0.1635047752816862,0.20873924540981945,0.40995225244463385,-2.590305478919615,0.44713402513830747,-0.07523769751152323,-2.619934697984985,2.867793661490482,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.24323832391767594,0.08530314725022296,0.1048844804950222,0.5798956971371599,1,0.35410865764951177
121,11,10,0.3242886129951843,-0.18251299679431718,-0.5995237449050247,0.07114007553687413,4-2-3-1,4-1-4-1,0.5688930410523455,0.5066360400559612,0.407952615614269,0.3861320312511863,-1.8980191161481612,0.3034424547458737,0.32411178702559207,0.11447918851929152,0.36427928496648193,0.3363698438659129,0.1894032264827705,-1.5015547421295783,-1.461592387961321,0.3278988635771701,-0.005477656790429578,0.5608776602782947,0.21584419237104377,0.26198919169982715,0.41051279037075145,-2.472485198093379,0.4986137681039356,0.23204682461328252,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.35380275425731894,-0.5834884837710734,0.657757028293534,-0.35870374432939395,1,0.35410865764951177
122,15,12,0.3242886129951843,-1.0364935620418012,0.7052641921196096,-1.0451247402916972,4-2-3-1,4-2-3-1,0.5169722788851246,0.6666051260665067,-0.11477922460453117,0.41116309888156793,0.7620098185322186,0.039425497551891744,-1.9897023858923606,0.271369977429537,0.31240028596941055,0.3722512505952686,0.08388859537412015,-1.5259319527066395,-1.352280965687821,0.2958935575134696,-1.4423121931373575,0.37819124751566996,0.4245983055279814,0.10945695873403011,-0.24136553499974445,0.5734503899791366,0.28737039182656055,-2.29821109367234,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.33626857839246493,-0.9961758522440106,0.9404615214497285,0.975095461965183,1,0.913305246187699
123,8,1,1.870268290041409,-1.0364935620418012,2.3828486825798536,-1.345657575322468,4-2-3-1,4-2-3-1,0.02042112570637107,0.7237369424988447,1.1778430976427074,0.6374016107780884,0.4806003773888138,0.3172047407641864,1.449921328283398,0.562473946614692,0.13377800949502244,0.5465323689949909,1.5339285465856947,-1.7949068138705386,0.053840249797291254,0.40383980681792303,0.2895074544369043,0.556527983783945,0.3706033297100561,-1.8971818057137766,0.18713661945459997,-2.485112668365259,0.34153536010281027,0.23729285389437882,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,1.566872217455065,-0.6427161027796097,1.52686853282618,2.037194829940496,1,2.0316984232640736
124,9,2,-1.22169106405104,-0.18251299679431718,-0.31992632982831526,0.4146061727148967,5-3-2,4-2-3-1,0.6327955175658487,0.5317577765585492,-1.1209925973990778,0.37048761398219515,0.5898040411161054,0.41812817156515564,-2.082055824063781,-2.347298398015434,-2.35064564270331,0.3158661828777116,0.4615199067103337,0.6147513915158752,0.5888728658657709,0.4625768184680847,0.355049813904341,0.49563251286307086,0.3830157471856936,0.17425979006089978,0.35210465893469517,0.39917891006169626,0.37945083789618633,0.03210017252175209,3.4891482220968397,-2.619934697984985,1.2234762670806598,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.7849905254739787,0.8766146011335678,-1.160942807627323,-0.40810371493289577,-1,-0.7642845194268628
125,14,0,-0.44870122552792796,-0.18251299679431718,0.006270654427844334,0.37167291056764484,4-2-3-1,4-1-4-1,0.6927040892972604,-1.2762379731337659,0.4172309556029288,-1.2682142443868,-1.7599848091927548,0.6026315711631899,-2.058209722396302,-0.02985828884405398,0.42272115935092924,0.3820189615573079,0.3889459619209922,0.6746883476664516,0.41388345087243,-0.9596988530067592,0.5403099029338715,-0.11889554698906657,-1.8170180082424412,0.2421602089948203,0.2671473768458795,0.32947031809472055,-2.458449369426333,0.3841816737651306,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.8290581818086075,-0.472676517230492,-0.2275953031484946,-0.21050383251888413,0,-0.20508793088867555
126,18,5,-0.44870122552792796,0.6714675684531668,-0.31992632982831526,0.5863392213039079,4-2-3-1,4-1-4-1,0.34302863890322327,-1.4330645402342543,0.4047086423159913,0.28878025441280325,-1.5259486829855915,-1.862821340495573,0.11576571919761335,0.49206677854435443,0.3639245532795918,0.29477866384997586,0.2341093979250627,0.5548144353652981,0.7577653594552586,-1.1401835147122223,0.4757332785246903,0.644025571154891,0.4905900319745495,-0.14909892608744957,0.8959058946544746,0.3814070413621125,-0.00032089624274426803,0.28975314670536306,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.4943137520618897,0.5399599763081997,-0.7224497460594288,-0.5069036561399015,-1,-0.7642845194268628
127,7,6,0.3242886129951843,-0.18251299679431718,0.5654654845812549,-1.088058002438953,4-2-3-1,4-1-4-1,0.5609052314881555,1.058798020115813,0.40146466901771477,0.8933503978727872,0.7998110867455133,0.6695117555875951,1.3441805375317093,1.3499498648829198,1.7376890179672744,0.6695543349242041,0.5559277345443829,0.6147513915158767,0.6202947251382351,0.4928060165159121,0.32569437656425554,0.5355267970198835,0.3912906921694522,0.37403921231952403,0.3574144890652431,0.6083046859626289,0.22527573352552838,-2.415801196647529,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,2.0145064423554238,0.5460299556818247,0.9832184121294893,0.9256954913616813,1,0.35410865764951177
128,3,16,-1.22169106405104,-1.0364935620418012,0.1460693619661949,1.1874048913654456,4-2-3-1,4-2-3-1,0.6847162797330704,0.6638058006902744,0.3684149082172632,-1.4830668314095463,-1.9609586069548193,-1.8332060992076569,0.34342999990393874,0.43479499125778154,0.15908604069657992,0.10287274215048385,0.44485970179844136,0.39617647940505507,-1.6073322380410948,0.34640433052705394,0.7248642358585309,0.43038736544784867,0.3335739107066449,-2.0919968269143414,-0.06614114069156524,0.3737158393451969,0.14036763027189567,-0.05349746438699866,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.5309706009114148,-0.1380335778792436,-0.26335254420041415,-0.6057035973469074,0,-0.20508793088867555
129,19,19,1.0972784515182965,1.5254481337006507,-0.5995237449050247,0.2428731241258854,4-1-4-1,4-1-4-1,-1.8446398523576244,0.6018557341098577,0.4663441349832465,-1.3161177140297797,0.12064324307998879,0.3722538848374414,-2.193437212544743,-0.11224761156642417,0.5043525822585758,0.2902366066424561,1.0356325187713122,-1.5322066190797343,0.5375436040255231,0.41421010159156585,0.40127413120041355,0.7092707185701155,0.40370310964508827,0.3880748414553814,0.3892734698485494,0.5087209831526617,0.6231931951393116,0.6150069621334537,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.5391760610558347,0.6496032940424475,-0.8313122366016453,-0.45750368553639975,0,-0.20508793088867555
130,4,15,1.870268290041409,-0.18251299679431718,0.7052641921196096,-1.3885908374697198,4-3-1-2,4-2-3-1,-1.8396240194888516,0.6949073429403515,0.6510286561436737,0.5055670880509329,0.14321465573993258,0.27539536000212206,0.44564109849312955,0.4449780737687758,0.21901808777468285,0.5567841994890884,0.2504906444930389,0.5787892178255281,0.6595720492288129,0.39607258276287016,0.39092868176444406,0.5347796013122015,0.43680288958012264,0.24771855009682117,0.20873924540982133,0.2896368369707326,-0.01433500439204964,0.1848325610833983,-0.07523769751152323,-1.0993294138558745,1.2234762670806598,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.49012873979025706,0.8282971652830662,-0.25732818937466,1.1726953443791945,1,1.4725018347258862
131,10,3,1.0972784515182965,1.5254481337006507,-0.7859220216228295,-0.10059297305213716,4-1-4-1,4-2-3-1,-1.4944901086875877,-1.4131762067573634,0.29262198434342196,0.008998036184642776,0.594004182028695,0.17313989307758612,0.2656070469279364,0.3926207941408127,-2.5966302691355003,0.4798954707833301,0.18412878318938755,0.6786841447431551,0.6802516981645533,0.3985270437666724,0.3093858002642067,0.15285850148074076,-1.5937101232183757,0.32257523882138567,0.4529914314151611,-0.2597029105444048,0.10021810310394656,0.44188799585721117,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.6381611080708108,0.36057581975494285,-0.6924165871156052,-0.35870374432939395,0,-0.20508793088867555
132,6,11,1.0972784515182965,-1.0364935620418012,0.9382620380168647,-1.81792345894225,4-2-3-1,4-2-3-1,0.6208138032195691,0.6056645218720141,0.4695881082815225,0.3266832456290274,0.4595996728258728,0.3676664561646702,0.256498041951371,0.36626192094270854,0.6132984801524265,0.22122134179677802,-2.5802655863356923,0.5628060295187088,0.5181736825027303,0.4353705402250446,0.3876669665044358,-2.01986793588995,0.33336607728314716,0.3038610666402464,0.13036335701121168,0.2647409112682413,0.30361988230943615,0.20057064892669366,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.5094024937413737,0.3302440853512506,0.11141493007556716,1.543195123905467,1,1.4725018347258862
133,0,17,0.3242886129951843,1.5254481337006507,-0.9257207291611801,0.28580638627313726,4-2-3-1,4-2-3-1,0.604838184091192,0.5392752346258316,-1.0891323727889841,-1.3527425728999827,-1.8222524449480944,0.08920401122873717,-2.248754200897416,0.21766087602419712,0.39021878446501895,-2.3185285854907214,0.38377228378817196,0.33683461380408086,0.6831384436831596,0.43234762042026104,-3.598037868796598,-1.63455085937979,0.5479513443968778,0.10202955090172611,0.35741448906524403,0.3689633387668133,0.30300292610425467,0.24280240159823382,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-1.4429761711534437,-0.5773778096810013,-0.5712834689040764,-0.6551035679504091,-1,-0.7642845194268628
134,17,4,1.0972784515182965,0.6714675684531668,0.5654654845812549,0.02820681338962226,4-2-3-1,4-1-4-1,0.4023424019028059,0.3363786402820871,0.3124806787628331,0.20605766981435603,0.2934745437937254,0.30367289035794964,0.4104936435155545,0.329359498465365,0.2501454871729242,0.1408683470629499,-0.07955110084913868,-1.8468521758677032,0.7123245105908791,0.6618826935078242,0.5121724500407375,-0.13167440622000565,0.4912672360869246,0.2144358478560622,0.3202456781513888,0.22988661528475252,0.5307423866698991,0.44713402513830747,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.6193979549494458,0.44094066597581544,0.10735087099886878,0.2834958735161426,1,0.35410865764951177
135,1,14,0.3242886129951843,0.6714675684531668,0.3324676386839998,-0.22939275949389656,4-2-3-1,4-2-3-1,-1.6293571130868445,0.4136853559317153,-0.05989065916118305,0.05519563797835462,0.7256998403027117,0.5236390310388928,0.3675777660018777,0.17084555764954806,-2.609787050799274,0.33124392861886054,0.0808215896668271,0.5108606675215438,0.6831384436831596,-0.05174087750066473,0.1803775408481411,0.73486472005222,0.09524512201610831,-1.9376049064199263,0.2883866973680834,0.3195119478137222,0.3848673347238131,0.31073726382975475,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,-0.29237173711498005,0.3113376695689455,-0.42157222401496386,0.3081958588178957,0,-0.20508793088867555
136,16,8,-1.22169106405104,0.6714675684531668,-1.2053181442378895,1.0156718427764342,4-2-3-1,4-2-3-1,0.5848686601807204,-1.4173312504078455,0.3657809627366723,0.389260914704983,0.5688033365531622,0.41812817156515564,0.2130320629750854,-0.08553551430822479,0.3383397854679467,0.19797013219554438,0.17274302157087815,0.014074250578991952,0.7420544298190275,1.1383750641761001,0.6496037992504017,0.4434363949308922,0.2754414623968392,1.394468864108058,0.299006357629184,0.9467425383063346,0.6502756792774389,1.4706785321862839,-0.07523769751152323,0.42127587027323615,-0.42084112732916296,-0.042260731467918033,0.3636381503672518,-0.37786012390930124,0.35668488262266745,1.5981896156415654,-0.8979805003291255,-1.223203229890693,-1,-1.3234811079650501
